Suburb,Address,Bedroom,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Regionname,Propertycount
Albert Park,55 Withers St,4,h,2800000.0,VB,Cayzer,18-06-2016,3.3,3206,4,3,1,327.0,254.0,1910,Port Phillip,Southern Metropolitan,3280
Albert Park,18 Herbert St,3,h,1924388.2,SN,Cayzer,19-11-2016,3.3,3206,3,1,0,169.0,128.0,1970,Port Phillip,Southern Metropolitan,3280
Albert Park,10/140 Kerferd Rd,2,u,647000.0,S,Greg,22-05-2016,3.3,3206,2,1,1,172.0,128.0,1970,Port Phillip,Southern Metropolitan,3280
Albert Park,9 Merton Pl,3,h,1924388.2,SP,Marshall,22-05-2016,3.3,3206,3,2,1,122.0,128.0,1970,Port Phillip,Southern Metropolitan,3280
Albert Park,55 Merton St,3,h,2100000.0,SP,Marshall,23-04-2016,3.3,3206,2,1,1,120.0,123.0,1900,Port Phillip,Southern Metropolitan,3280
Albert Park,16 Dinsdale St,3,h,1924388.2,S,Greg,24-09-2016,3.3,3206,3,2,1,241.0,119.0,1990,Port Phillip,Southern Metropolitan,3280
Albert Park,51 Graham St,2,h,1924388.2,PI,Marshall,24-09-2016,3.3,3206,2,2,1,225.0,128.0,1970,Port Phillip,Southern Metropolitan,3280
Albert Park,143 Kerferd Rd,7,h,1924388.2,SN,hockingstuart,24-09-2016,3.3,3206,7,7,0,435.0,128.0,1970,Port Phillip,Southern Metropolitan,3280
Albert Park,49 Page St,3,h,2000000.0,PI,Marshall,24-09-2016,3.3,3206,3,1,1,238.0,131.0,1890,Port Phillip,Southern Metropolitan,3280
Albert Park,13/52 Moubray St,1,u,442500.0,S,Marshall,25-02-2017,3.3,3206,1,1,0,172.0,34.0,1970,Port Phillip,Southern Metropolitan,3280
Albert Park,115 Page St,4,h,4735000.0,S,Marshall,25-02-2017,3.3,3206,4,2,1,330.0,207.0,1910,Port Phillip,Southern Metropolitan,3280
Albert Park,32 Page St,2,h,1340000.0,S,Greg,25-02-2017,3.3,3206,2,1,0,136.0,128.0,1970,Port Phillip,Southern Metropolitan,3280
Albert Park,34 Richardson St,3,h,1801000.0,S,hockingstuart,25-02-2017,3.3,3206,3,1,1,202.0,128.0,1970,Port Phillip,Southern Metropolitan,3280
Albert Park,2b Dundas Pl,3,h,1532000.0,S,Chisholm,26-07-2016,3.3,3206,3,3,1,172.0,128.0,1970,Port Phillip,Southern Metropolitan,3280
Albert Park,22 Greig St,3,h,3755000.0,S,Greg,26-07-2016,3.3,3206,3,2,2,325.0,128.0,1970,Port Phillip,Southern Metropolitan,3280
Albert Park,27 Barrett St,4,h,2140000.0,S,Greg,27-06-2016,3.3,3206,3,2,1,183.0,145.0,1880,Port Phillip,Southern Metropolitan,3280
Albert Park,3 Faussett St,2,u,1810000.0,PI,Marshall,27-06-2016,3.3,3206,2,1,1,172.0,128.0,1970,Port Phillip,Southern Metropolitan,3280
Albert Park,44 Greig St,2,h,1750000.0,S,Marshall,27-11-2016,3.3,3206,2,1,1,162.0,128.0,1970,Port Phillip,Southern Metropolitan,3280
Albert Park,6 Brooke St,2,h,980000.0,S,Greg,28-05-2016,3.3,3206,2,1,0,79.0,68.0,1890,Port Phillip,Southern Metropolitan,3280
Albert Park,7 Herbert Pl,2,h,1924388.2,SP,Marshall,28-05-2016,3.3,3206,2,1,0,99.0,65.0,1900,Port Phillip,Southern Metropolitan,3280
Albert Park,8 Kerferd Pl,4,h,1924388.2,SP,Marshall,28-05-2016,3.3,3206,4,2,0,230.0,185.0,1900,Port Phillip,Southern Metropolitan,3280
Albert Park,5 Reed St,3,h,1924388.2,SN,Greg,28-05-2016,3.3,3206,3,2,1,141.0,128.0,1970,Port Phillip,Southern Metropolitan,3280
Albert Park,227a Danks St,3,h,2030000.0,S,hockingstuart,28-08-2016,3.3,3206,3,2,0,152.0,128.0,1970,Port Phillip,Southern Metropolitan,3280
Albert Park,17 Reed St,3,h,1740000.0,PI,Marshall,28-08-2016,3.3,3206,3,2,2,147.0,134.0,1890,Port Phillip,Southern Metropolitan,3280
Albert Park,74 Bridport St,3,h,2800000.0,VB,Buxton,30-07-2016,3.3,3206,3,3,1,172.0,128.0,1970,Port Phillip,Southern Metropolitan,3280
Albert Park,9 Durham St,1,h,985000.0,S,Marshall,30-07-2016,3.3,3206,1,1,0,81.0,54.0,1900,Port Phillip,Southern Metropolitan,3280
Alphington,30 Austin St,3,h,1298142.9,SN,McGrath,03-09-2016,6.4,3078,3,2,1,174.0,122.0,2003,Darebin,Northern Metropolitan,2211
Alphington,6 Smith St,4,h,2000000.0,S,Brace,03-09-2016,6.4,3078,3,2,4,853.0,263.0,1930,Darebin,Northern Metropolitan,2211
Alphington,5/6 Yarralea St,3,h,1110000.0,S,Jellis,03-09-2016,6.4,3078,3,2,2,208.0,135.5,2013,Yarra,Northern Metropolitan,2211
Alphington,136A Fulham Rd,3,h,1492000.0,S,Jellis,04-03-2017,6.4,3078,3,2,2,411.0,135.5,1970,Darebin,Northern Metropolitan,2211
Alphington,1/9 Roemer Cr,2,u,480000.0,PI,Miles,07-05-2016,6.4,3078,2,1,1,597.0,135.5,1970,Darebin,Northern Metropolitan,2211
Alphington,4 Tuckett St,3,h,1298142.9,S,Jellis,07-05-2016,6.4,3078,3,1,3,922.0,135.5,1970,Darebin,Northern Metropolitan,2211
Alphington,2/21 Fulham Rd,3,t,1304000.0,SP,Holland,08-10-2016,6.4,3078,3,1,1,597.0,135.5,1970,Darebin,Northern Metropolitan,2211
Alphington,44 Shiers St,4,h,1717500.0,S,Collins,08-10-2016,6.4,3078,4,2,1,599.0,203.0,1925,Darebin,Northern Metropolitan,2211
Alphington,83 Fulham Rd,5,h,2840000.0,S,Nelson,12-06-2016,6.4,3078,5,4,4,809.0,165.0,1910,Darebin,Northern Metropolitan,2211
Alphington,29 Alphington St,5,h,1298142.9,S,Collins,12-11-2016,6.4,3078,5,3,4,743.0,135.5,1915,Yarra,Northern Metropolitan,2211
Alphington,3/19 Harker St,2,u,525500.0,S,Miles,12-11-2016,6.4,3078,2,1,1,88.0,60.0,1960,Darebin,Northern Metropolitan,2211
Alphington,4/2 Miller St,2,t,805000.0,S,Miles,12-11-2016,6.4,3078,2,2,3,155.0,140.0,2004,Darebin,Northern Metropolitan,2211
Alphington,2/5 Yarana Rd,2,u,465000.0,S,McGrath,12-11-2016,6.4,3078,2,1,1,597.0,135.5,1970,Darebin,Northern Metropolitan,2211
Alphington,4/5 Chandler Hwy,4,t,1298142.9,PN,Nelson,13-08-2016,6.4,3078,4,1,1,597.0,135.5,1970,Darebin,Northern Metropolitan,2211
Alphington,69 Lucerne Cr,3,h,1480000.0,S,Nelson,13-08-2016,6.4,3078,3,1,1,597.0,135.5,1970,Darebin,Northern Metropolitan,2211
Alphington,815 Heidelberg Rd,3,h,2000000.0,PI,hockingstuart,15-10-2016,6.4,3078,3,3,2,686.0,135.5,1970,Darebin,Northern Metropolitan,2211
Alphington,44 Naroon Rd,3,h,1540000.0,S,Nelson,16-04-2016,6.4,3078,3,1,2,592.0,135.5,1970,Darebin,Northern Metropolitan,2211
Alphington,11 Tower Av,4,h,1298142.9,S,Jellis,16-04-2016,6.4,3078,4,1,1,597.0,135.5,1970,Darebin,Northern Metropolitan,2211
Alphington,1/17 Rex Av,2,u,590000.0,PI,Nelson,17-09-2016,6.4,3078,2,1,1,597.0,135.5,1970,Darebin,Northern Metropolitan,2211
Alphington,3/98 Grange Rd,2,u,820000.0,S,Nelson,18-03-2017,6.4,3078,2,1,1,183.0,135.5,1970,Darebin,Northern Metropolitan,2211
Alphington,10 Bennett St,4,h,1830000.0,S,Nelson,19-11-2016,6.4,3078,4,2,2,606.0,112.0,1970,Darebin,Northern Metropolitan,2211
Alphington,38 Bennett St,4,h,2100000.0,S,Nelson,19-11-2016,6.4,3078,4,2,2,575.0,271.0,2008,Darebin,Northern Metropolitan,2211
Alphington,2c Hamilton St,3,h,865000.0,SP,hockingstuart,22-05-2016,6.4,3078,3,1,1,180.0,131.0,2010,Darebin,Northern Metropolitan,2211
Alphington,5/5 Yarana Rd,2,u,390000.0,VB,Nelson,22-05-2016,6.4,3078,2,1,1,597.0,60.0,1960,Darebin,Northern Metropolitan,2211
Alphington,7/7 Chandler Hwy,2,t,650000.0,SP,Brace,24-09-2016,6.4,3078,2,1,0,597.0,135.5,1970,Yarra,Northern Metropolitan,2211
Alphington,1/14 Fulham Rd,2,u,512000.0,S,Love,25-02-2017,6.4,3078,2,1,1,597.0,61.0,1965,Darebin,Northern Metropolitan,2211
Alphington,17 Lowther St,3,h,1361000.0,S,Collins,25-02-2017,6.4,3078,3,1,1,597.0,135.5,1970,Darebin,Northern Metropolitan,2211
Alphington,29 Naroon Rd,4,h,1298142.9,SP,Jellis,25-02-2017,6.4,3078,4,2,2,597.0,135.5,1970,Darebin,Northern Metropolitan,2211
Alphington,13a Fulham Rd,3,h,1310000.0,S,Jellis,26-07-2016,6.4,3078,3,1,1,597.0,135.5,1970,Darebin,Northern Metropolitan,2211
Alphington,32/23 Coate Av,3,h,570000.0,VB,Thomas,27-06-2016,6.4,3078,3,1,1,597.0,135.5,1970,Darebin,Northern Metropolitan,2211
Alphington,22 Lowther St,3,h,1165000.0,S,Barry,27-06-2016,6.4,3078,3,1,2,979.0,135.5,1970,Yarra,Northern Metropolitan,2211
Alphington,6/11 Broomfield Av,2,u,530000.0,S,Jellis,27-11-2016,6.4,3078,2,1,1,597.0,135.5,1970,Darebin,Northern Metropolitan,2211
Alphington,11 Margaret Gr,4,h,1900000.0,SP,McGrath,27-11-2016,6.4,3078,4,2,2,556.0,272.0,1930,Yarra,Northern Metropolitan,2211
Alphington,21 Como St,5,h,1298142.9,SN,Nelson,28-08-2016,6.4,3078,5,2,2,552.0,211.0,1916,Yarra,Northern Metropolitan,2211
Alphington,6 Naroon Rd,3,h,1485000.0,SP,McGrath,28-08-2016,6.4,3078,3,1,0,597.0,135.5,1970,Darebin,Northern Metropolitan,2211
Alphington,42 Shiers St,4,h,1950000.0,S,Jellis,30-07-2016,6.4,3078,4,2,3,589.0,210.0,1920,Darebin,Northern Metropolitan,2211
Altona,158 Queen St,3,h,520000.0,VB,Greg,03-09-2016,13.8,3018,3,2,1,352.0,242.0,2015,Hobsons Bay,Western Metropolitan,5301
Altona,59 Bracken Gr,5,h,1525000.0,S,Greg,03-12-2016,13.8,3018,5,3,3,729.0,268.0,2005,Hobsons Bay,Western Metropolitan,5301
Altona,1/123 Blyth St,2,t,720000.0,S,hockingstuart,04-02-2016,13.8,3018,2,1,2,292.0,125.0,2013,Hobsons Bay,Western Metropolitan,5301
Altona,4 Blyth St,3,h,1120000.0,S,Barlow,04-03-2017,13.8,3018,3,1,2,506.0,120.0,1930,Hobsons Bay,Western Metropolitan,5301
Altona,20 Linnet St,4,h,780000.0,PI,Sweeney,04-06-2016,13.8,3018,4,1,4,655.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,29 Rose St,4,h,1780000.0,SP,Greg,04-06-2016,13.8,3018,4,3,6,1057.0,220.0,1962,Hobsons Bay,Western Metropolitan,5301
Altona,1/170 Blyth St,3,u,630000.0,S,Barlow,06-08-2016,13.8,3018,2,1,2,311.0,94.0,1955,Hobsons Bay,Western Metropolitan,5301
Altona,5/35 Grieve Pde,2,u,406000.0,SP,hockingstuart,06-08-2016,13.8,3018,2,1,1,65.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,156 Maidstone St,3,h,660000.0,VB,Greg,07-05-2016,13.8,3018,3,1,1,602.0,123.0,1955,Hobsons Bay,Western Metropolitan,5301
Altona,11 Keeshan Ct,3,h,683500.0,S,Greg,07-11-2016,13.8,3018,3,1,1,530.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,1/4 Deavey Ct,2,u,540000.0,VB,hockingstuart,08-10-2016,13.8,3018,2,1,1,506.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,1/136 Queen St,2,u,580000.0,S,Barlow,08-10-2016,13.8,3018,2,1,1,225.0,93.0,1988,Hobsons Bay,Western Metropolitan,5301
Altona,173 Queen St,3,h,1335000.0,S,hockingstuart,08-10-2016,13.8,3018,3,1,4,777.0,22.0,1953,Hobsons Bay,Western Metropolitan,5301
Altona,1/265 Queen St,3,t,800000.0,SP,hockingstuart,08-10-2016,13.8,3018,3,2,2,280.0,120.0,1997,Hobsons Bay,Western Metropolitan,5301
Altona,3/26 Grieve Pde,2,u,510000.0,S,Village,10-09-2016,13.8,3018,2,1,1,127.0,76.0,1990,Hobsons Bay,Western Metropolitan,5301
Altona,261 Queen St,4,h,1070000.0,S,Barlow,10-09-2016,13.8,3018,4,2,2,695.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,4/5 Rose St,2,u,425000.0,S,hockingstuart,10-09-2016,13.8,3018,2,1,2,115.0,57.0,1980,Hobsons Bay,Western Metropolitan,5301
Altona,1/60 David St,3,u,605000.0,S,Jas,10-12-2016,13.8,3018,3,2,2,230.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,1A Merritt Ct,3,t,705000.0,S,hockingstuart,11-02-2017,13.8,3018,3,2,2,197.0,152.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,4/31 Millers Rd,2,u,391000.0,SP,Greg,11-02-2017,13.8,3018,2,1,1,506.0,65.0,1965,Hobsons Bay,Western Metropolitan,5301
Altona,111/112 Pier St,2,u,440000.0,SP,hockingstuart,11-02-2017,13.8,3018,2,1,1,506.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,24 Wren St,4,h,845000.0,S,hockingstuart,11-02-2017,13.8,3018,4,1,2,745.0,130.0,1950,Hobsons Bay,Western Metropolitan,5301
Altona,54 Seves St,3,h,766000.0,S,Williams,11-03-2017,13.8,3018,3,1,1,506.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,1/152 Blyth St,3,t,743000.0,SP,Gunn&Co,12-11-2016,13.8,3018,3,2,2,211.0,176.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,2/6 Galvin St,3,t,650000.0,SP,Williams,12-11-2016,13.8,3018,3,1,1,506.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,4/57 Blyth St,3,u,730000.0,SP,Barlow,13-08-2016,13.8,3018,3,2,1,69.0,141.0,2014,Hobsons Bay,Western Metropolitan,5301
Altona,10 Wilga Av,3,t,916500.0,S,hockingstuart,13-08-2016,13.8,3018,3,1,1,506.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,164 Maidstone St,3,h,635000.0,S,Sweeney,14-05-2016,13.8,3018,3,1,4,625.0,120.0,1960,Hobsons Bay,Western Metropolitan,5301
Altona,3/25 Rayner St,2,u,620000.0,SP,hockingstuart,14-05-2016,13.8,3018,2,1,1,168.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,3/46 Sargood St,2,u,447000.0,S,Burnham,15-10-2016,13.8,3018,2,1,1,137.0,77.0,1990,Hobsons Bay,Western Metropolitan,5301
Altona,1/57 Blyth St,3,u,730000.0,SP,Barlow,16-04-2016,13.8,3018,3,2,1,70.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,22 Fenfield St,3,h,678000.0,S,hockingstuart,16-04-2016,13.8,3018,3,1,2,606.0,87.0,1950,Hobsons Bay,Western Metropolitan,5301
Altona,5/8 David St,2,u,580000.0,PI,Biggin,16-07-2016,13.8,3018,2,2,1,175.0,76.0,2013,Hobsons Bay,Western Metropolitan,5301
Altona,1/28 Seves St,3,h,712000.0,S,hockingstuart,17-09-2016,13.8,3018,3,1,2,363.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,27 McIntyre Dr,3,h,840000.0,SP,Greg,18-03-2017,13.8,3018,3,2,2,534.0,136.0,1965,Hobsons Bay,Western Metropolitan,5301
Altona,4 Boyd St,3,h,980000.0,S,Barlow,19-11-2016,13.8,3018,3,1,2,724.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,5a Emu Av,4,h,1000000.0,S,Barlow,19-11-2016,13.8,3018,4,1,1,506.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,12 Spear Ct,3,t,605100.0,S,hockingstuart,22-05-2016,13.8,3018,3,2,0,265.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,185 Queen St,3,h,880000.0,PI,Barlow,22-08-2016,13.8,3018,3,3,1,577.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,3/20 Mulga St,3,u,577000.0,S,Williams,23-04-2016,13.8,3018,3,2,1,205.0,113.0,2007,Hobsons Bay,Western Metropolitan,5301
Altona,95 Blyth St,4,h,843032.8,SN,hockingstuart,25-02-2017,13.8,3018,4,2,3,504.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,51 Millers Rd,4,h,1030000.0,S,Barlow,25-02-2017,13.8,3018,4,1,0,797.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,2/119 Railway St N,3,u,605000.0,S,Barlow,25-02-2017,13.8,3018,3,1,2,181.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,12 Ransom Av,3,h,685000.0,S,Barlow,25-02-2017,13.8,3018,3,1,1,506.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,2/5 Rose St,2,u,843032.8,PI,Point,25-02-2017,13.8,3018,2,1,1,117.0,58.0,1980,Hobsons Bay,Western Metropolitan,5301
Altona,24 McIntyre Dr,3,h,753000.0,S,Barlow,27-06-2016,13.8,3018,3,2,2,529.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,104 Maidstone St,2,h,857000.0,SP,hockingstuart,27-11-2016,13.8,3018,2,2,1,675.0,100.0,1950,Hobsons Bay,Western Metropolitan,5301
Altona,49 Bent St,3,h,1500000.0,S,Barlow,28-05-2016,13.8,3018,3,1,1,929.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,5/57 Blyth St,3,u,730000.0,SP,Barlow,28-05-2016,13.8,3018,3,2,1,70.0,3.0,2014,Hobsons Bay,Western Metropolitan,5301
Altona,15 Kookaburra St,3,h,900000.0,S,Sweeney,28-05-2016,13.8,3018,3,1,4,697.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,219 Civic Pde,3,h,740000.0,S,Greg,28-08-2016,13.8,3018,3,1,2,604.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,3 Curtin Ct,4,h,931000.0,S,Sweeney,28-08-2016,13.8,3018,4,2,3,532.0,120.0,1970,Hobsons Bay,Western Metropolitan,5301
Altona,2/60 David St,2,h,535600.0,SP,Compton,30-07-2016,13.8,3018,2,1,1,154.0,91.0,1996,Hobsons Bay,Western Metropolitan,5301
Altona North,1 Beuron Rd,3,h,780438.6,SP,Williams,03-09-2016,11.1,3025,3,1,1,620.0,108.0,1950,Hobsons Bay,Western Metropolitan,5132
Altona North,45 Hearn St,5,h,1085000.0,S,FN,03-09-2016,11.1,3025,5,3,6,592.0,251.0,1965,Hobsons Bay,Western Metropolitan,5132
Altona North,4 Knapp St,3,h,781000.0,S,Jas,03-09-2016,11.1,3025,3,1,2,533.0,117.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,103 Sixth Av,4,h,857500.0,S,hockingstuart,03-09-2016,11.1,3025,4,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,80A Hansen St,4,h,960000.0,S,Sweeney,04-03-2017,11.1,3025,4,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,21 Hatherley Gr,3,h,750000.0,SP,Jas,04-03-2017,11.1,3025,3,1,3,554.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,3/66 Marion St,2,t,421000.0,S,hockingstuart,04-03-2017,11.1,3025,2,1,1,77.0,77.0,2009,Hobsons Bay,Western Metropolitan,5132
Altona North,153 Mills St,3,h,1405000.0,S,Sweeney,04-03-2017,11.1,3025,3,1,3,655.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,1/70 Misten Av,2,h,780438.6,S,hockingstuart,04-03-2017,11.1,3025,2,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,33 Carthy St,3,h,683000.0,S,FN,04-06-2016,11.1,3025,3,1,2,534.0,167.0,1967,Hobsons Bay,Western Metropolitan,5132
Altona North,47 Ginifer Av,3,h,780438.6,SN,Barry,04-06-2016,11.1,3025,3,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,16 Harris St,3,h,623000.0,S,Sweeney,04-06-2016,11.1,3025,3,1,3,540.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,1/5 Little St,3,h,720000.0,VB,Greg,06-08-2016,11.1,3025,3,2,1,555.0,130.0,2012,Hobsons Bay,Western Metropolitan,5132
Altona North,58a Clematis Av,4,t,780000.0,S,hockingstuart,07-05-2016,11.1,3025,4,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,1/77 Hansen St,3,u,720000.0,S,hockingstuart,07-05-2016,11.1,3025,3,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,21 Joel Av,3,h,705000.0,SP,Village,07-05-2016,11.1,3025,3,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,1/95 Mills St,3,h,588000.0,S,Williams,07-05-2016,11.1,3025,3,1,1,328.0,118.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,2/5 Stapley Cr,4,h,720000.0,VB,hockingstuart,07-05-2016,11.1,3025,4,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,5 Binns St,3,h,710000.0,PI,Village,07-11-2016,11.1,3025,3,1,3,540.0,116.0,1960,Hobsons Bay,Western Metropolitan,5132
Altona North,2/9 First Av,2,h,550000.0,SP,RT,07-11-2016,11.1,3025,2,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,1/28 Irwin Av,3,u,640000.0,VB,hockingstuart,07-11-2016,11.1,3025,3,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,3/49 Misten Av,3,h,537500.0,SP,hockingstuart,07-11-2016,11.1,3025,3,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,29a The Broadway,4,t,780438.6,PN,Williams,07-11-2016,11.1,3025,4,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,25 Allan St,4,h,875000.0,SP,Jas,08-10-2016,11.1,3025,3,1,4,559.0,169.0,1965,Hobsons Bay,Western Metropolitan,5132
Altona North,9 Fourth Av,3,h,800000.0,S,Barlow,08-10-2016,11.1,3025,3,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,11a Edward Av,3,t,713500.0,S,Greg,10-09-2016,11.1,3025,3,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,45 Freemans Rd,4,h,780438.6,PN,hockingstuart,10-12-2016,11.1,3025,4,2,5,537.0,196.0,1960,Hobsons Bay,Western Metropolitan,5132
Altona North,21 Hatherley Gr,3,h,700000.0,VB,Jas,10-12-2016,11.1,3025,3,1,3,554.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,1B Paproth Gr,2,h,551000.0,SP,RT,10-12-2016,11.1,3025,2,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,7 Seventh Av,3,h,685000.0,SP,Greg,10-12-2016,11.1,3025,3,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,1/256 Mason St,2,t,640000.0,S,Williams,11-03-2017,11.1,3025,2,1,1,252.0,130.0,1965,Hobsons Bay,Western Metropolitan,5132
Altona North,21 Allan St,4,h,650000.0,SP,Williams,12-06-2016,11.1,3025,4,1,4,558.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,56a First Av,3,h,925000.0,SP,RT,12-11-2016,11.1,3025,3,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,63a First Av,3,h,780438.6,PI,RT,13-08-2016,11.1,3025,3,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,59 Misten Av,2,h,780438.6,PI,Greg,13-08-2016,11.1,3025,2,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,85a First Av,3,t,670000.0,VB,Greg,14-05-2016,11.1,3025,3,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,22 Joel Av,3,h,680000.0,SP,Hunter,14-05-2016,11.1,3025,3,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,11 Mahon Av,3,h,765000.0,S,Greg,14-05-2016,11.1,3025,3,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,2/36 May St,3,h,675000.0,S,hockingstuart,14-05-2016,11.1,3025,3,2,2,171.0,109.0,2012,Hobsons Bay,Western Metropolitan,5132
Altona North,11 Beevers St,3,h,708000.0,S,Greg,15-10-2016,11.1,3025,3,1,2,585.0,97.0,1960,Hobsons Bay,Western Metropolitan,5132
Altona North,2/10 Cleghorn Av,3,t,656000.0,SP,Gunn&Co,15-10-2016,11.1,3025,3,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,2 Edward Av,4,h,883000.0,S,hockingstuart,15-10-2016,11.1,3025,4,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,10 Murphy St,4,h,965000.0,SP,Gunn&Co,15-10-2016,11.1,3025,4,1,4,851.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,128 Second Av,3,h,870000.0,S,Hunter,15-10-2016,11.1,3025,3,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,5/24 Valerian Av,3,h,681000.0,PI,Village,15-10-2016,11.1,3025,3,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,2/31 Cooper Av,2,h,522500.0,SA,hockingstuart,16-07-2016,11.1,3025,2,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,9 Begonia Av,5,h,972000.0,S,Sweeney,17-09-2016,11.1,3025,5,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,1/36 Amaranth Av,3,t,590000.0,PI,RT,18-06-2016,11.1,3025,3,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,3/36 Amaranth Av,2,h,450000.0,PI,RT,18-06-2016,11.1,3025,2,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,61 Cooper Av,3,h,765000.0,S,Greg,18-06-2016,11.1,3025,3,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,10 Freemans St,3,h,750000.0,VB,Greg,18-06-2016,11.1,3025,3,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,16 Beevers St,3,h,680000.0,S,Sweeney,19-11-2016,11.1,3025,3,1,3,551.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,4/63 Marion St,1,u,780438.6,PI,hockingstuart,19-11-2016,11.1,3025,1,1,1,555.0,46.0,1970,Hobsons Bay,Western Metropolitan,5132
Altona North,150A McIntosh Rd,2,t,510000.0,SP,Williams,19-11-2016,11.1,3025,2,1,1,555.0,130.0,1970,Hobsons Bay,Western Metropolitan,5132
